id,product_id,product_name,price,unit,quantity,link,category,sub_category_1,sub_category_2,created_date,online_partner
33,590000182,Banana Flower (Approx 180 g - 300 g),73.33,300,g,https://www.jiomart.com/p/groceries/banana-flower-per-piece/590000182,Groceries,Fruits & Vegetables,Fresh Vegetables,20/03/2022 11:56,Jiomart
34,590335340,Sweet Corn Shelled 200 g (Pack),150,200,g,https://www.jiomart.com/p/groceries/sweet-corn-shelled-200-g-pack/590335340,Groceries,Fruits & Vegetables,Fresh Vegetables,21/03/2022 11:56,Jiomart
35,590034008,Banana Stem (Approx. 150 g - 300 g),23.33,300,g,https://www.jiomart.com/p/groceries/banana-stem/590034008,Groceries,Fruits & Vegetables,Fresh Vegetables,22/03/2022 11:56,Jiomart
36,590177436,Pidi Karunai (Kg),38,1,(Kg,https://www.jiomart.com/p/groceries/pidi-karunai-kg/590177436,Groceries,Fruits & Vegetables,Fresh Vegetables,23/03/2022 11:56,Jiomart
37,590122469,Sprout Mix 150 g,186.67,150,g,https://www.jiomart.com/p/groceries/sprout-mix-150-g-pack/590122469,Groceries,Fruits & Vegetables,Fresh Vegetables,24/03/2022 11:56,Jiomart
38,590639725,Betel Leaf (Pack of 10),8,10,pc,https://www.jiomart.com/p/groceries/betel-leaf-pack-of-10/590639725,Groceries,Fruits & Vegetables,Fresh Vegetables,25/03/2022 11:56,Jiomart
39,590122470,Sprout Green 150 g,186.67,150,g,https://www.jiomart.com/p/groceries/sprout-green-150-g-pack/590122470,Groceries,Fruits & Vegetables,Fresh Vegetables,26/03/2022 11:56,Jiomart
40,590000825,Sprouts Channa Brown per Pack (Approx 150 g - 250 g),112,250,g,https://www.jiomart.com/p/groceries/sprouts-channa-brown-per-pack/590000825,Groceries,Fruits & Vegetables,Fresh Vegetables,27/03/2022 11:56,Jiomart
41,590000258,Pumkin Country 3.5 kg,44,3.5,kg,https://www.jiomart.com/p/groceries/pumkin-country-3-5-kg/590000258,Groceries,Fruits & Vegetables,Fresh Vegetables,28/03/2022 11:56,Jiomart
42,590332965,Sambar Onion Peeled 100 g (Pack),280,100,g,https://www.jiomart.com/p/groceries/sambar-onion-peeled-100-g-pack/590332965,Groceries,Fruits & Vegetables,Fresh Vegetables,29/03/2022 11:56,Jiomart
43,590834997,Banana Leaf (Pack of 5),16,5,pc,https://www.jiomart.com/p/groceries/banana-leaf-pack-of-5/590834997,Groceries,Fruits & Vegetables,Fresh Vegetables,30/03/2022 11:56,Jiomart
44,10000148,Onion - Medium/Vengayam,37.37,1,kg,https://www.bigbasket.com/pd/10000148/fresho-onion-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,31/03/2022 11:56,Bigbasket
45,10000203,Tomato Local - Grade A/Naattu Thakkali,13,1,kg,https://www.bigbasket.com/pd/10000203/fresho-tomato-local-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,01/04/2022 11:56,Bigbasket
46,40089743,Beans - Haricot,20.2,250,g,https://www.bigbasket.com/pd/40089743/fresho-beans-haricot-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,02/04/2022 11:56,Bigbasket
47,10000159,Potato/Urulaikizhangu,31.31,1,kg,https://www.bigbasket.com/pd/10000159/fresho-potato-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,03/04/2022 11:56,Bigbasket
48,10000143,Ladies Finger,34,250,g,https://www.bigbasket.com/pd/10000143/fresho-ladies-finger-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,04/04/2022 11:56,Bigbasket
49,10000072,Carrot - Orange,89.88,500,g,https://www.bigbasket.com/pd/10000072/fresho-carrot-orange-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,05/04/2022 11:56,Bigbasket
50,10000102,Cucumber/Vellarikkai,15.15,1,kg,https://www.bigbasket.com/pd/10000102/fresho-cucumber-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,06/04/2022 11:56,Bigbasket
51,10000273,Mushrooms - Button,58.58,1,pack,https://www.bigbasket.com/pd/10000273/fresho-mushrooms-button-1-pack/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,07/04/2022 11:56,Bigbasket
52,40145217,Ooty Chow Chow,22,500,g,https://www.bigbasket.com/pd/40145217/fresho-ooty-chow-chow-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,08/04/2022 11:56,Bigbasket
53,1203441,Onion 1 kg + New Potato 1 kg + Tomato - Hybrid 1 kg,86.86,1,pc,https://www.bigbasket.com/pd/1203441/fresho-onion-1-kg-new-potato-1-kg-tomato-hybrid-1-kg-combo/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,09/04/2022 11:56,Bigbasket
54,10000137,"Mint Leaves - Cleaned, without roots",50,100,g,https://www.bigbasket.com/pd/10000137/fresho-mint-leaves-cleaned-without-roots-100-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,10/04/2022 11:56,Bigbasket
55,10000283,Green Peas,84,500,g,https://www.bigbasket.com/pd/10000283/fresho-green-peas-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,11/04/2022 11:56,Bigbasket
56,10000331,Sambhar Onion - Grade A/Chinna Vengayam,100,1,kg,https://www.bigbasket.com/pd/10000331/fresho-onion-sambhar-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,12/04/2022 11:56,Bigbasket
57,10000074,Cauliflower (Medium)/Cauliflower,27,1,pc,https://www.bigbasket.com/pd/10000074/fresho-cauliflower-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,13/04/2022 11:56,Bigbasket
58,40145210,Ooty Beetroot,69,500,g,https://www.bigbasket.com/pd/40145210/fresho-ooty-beetroot-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,14/04/2022 11:56,Bigbasket
59,10000200,Tomato Hybrid/Bangalore Thakkali,18.18,1,kg,https://www.bigbasket.com/pd/10000200/fresho-tomato-hybrid-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,15/04/2022 11:56,Bigbasket
60,10000194,Sweet Potato,44.44,500,g,https://www.bigbasket.com/pd/10000194/fresho-sweet-potato-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,16/04/2022 11:56,Bigbasket
61,40048457,Potato - New Crop,31.31,1,kg,https://www.bigbasket.com/pd/40048457/fresho-potato-new-crop-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,17/04/2022 11:56,Bigbasket
62,10000066,Cabbage Small - Grade A/Muttai Kosu,32,1,pc,https://www.bigbasket.com/pd/10000066/fresho-cabbage-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,18/04/2022 11:56,Bigbasket
63,10000090,Coccinia,49.48,250,g,https://www.bigbasket.com/pd/10000090/fresho-coccinia-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,19/04/2022 11:56,Bigbasket
64,10000069,Capsicum - Green,84.84,500,g,https://www.bigbasket.com/pd/10000069/fresho-capsicum-green-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,20/04/2022 11:56,Bigbasket
65,10000271,Carrot - Ooty,140,500,g,https://www.bigbasket.com/pd/10000271/fresho-carrot-ooty-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,21/04/2022 11:56,Bigbasket
66,10000379,Elephant Foot Yam/Senai Kizhangu,36,1,kg,https://www.bigbasket.com/pd/10000379/fresho-yam-elephant-foot-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,22/04/2022 11:56,Bigbasket
67,10000094,Colocasia - Grade A/Seppankizhangu,38.38,1,kg,https://www.bigbasket.com/pd/10000094/fresho-colocasia-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,23/04/2022 11:56,Bigbasket
68,40004992,Sweet Corn,41,2,pcs,https://www.bigbasket.com/pd/40004992/fresho-sweet-corn-2-pcs/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,24/04/2022 11:56,Bigbasket
69,10000166,Radish - White,26,500,g,https://www.bigbasket.com/pd/10000166/fresho-radish-white-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,25/04/2022 11:56,Bigbasket
70,10000332,Amla/Nellikkai,89.89,1,kg,https://www.bigbasket.com/pd/10000332/fresho-amla-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,26/04/2022 11:56,Bigbasket
71,10000060,Brinjal - Varikatri,65.6,500,g,https://www.bigbasket.com/pd/10000060/fresho-brinjal-varikatri-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,27/04/2022 11:56,Bigbasket
72,10000049,Bitter Gourd,48.48,500,g,https://www.bigbasket.com/pd/10000049/fresho-bitter-gourd-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,28/04/2022 11:56,Bigbasket
73,10000185,Snake Gourd,30.3,500,g,https://www.bigbasket.com/pd/10000185/fresho-snake-gourd-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,29/04/2022 11:56,Bigbasket
74,10000188,Palak/Spinach,54,500,g,https://www.bigbasket.com/pd/10000188/fresho-palak-cleaned-without-roots-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,30/04/2022 11:56,Bigbasket
75,10000175,Ridge Gourd/Peerkangai,38.38,1,kg,https://www.bigbasket.com/pd/10000175/fresho-ridge-gourd-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,01/05/2022 11:56,Bigbasket
76,10000038,Beans - Broad,80,500,g,https://www.bigbasket.com/pd/10000038/fresho-beans-broad-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,02/05/2022 11:56,Bigbasket
77,10000286,Groundnut - Fresh,112,500,g,https://www.bigbasket.com/pd/10000286/fresho-groundnut-fresh-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,03/05/2022 11:56,Bigbasket
78,10000599,Cucumber - English,38,500,g,https://www.bigbasket.com/pd/10000599/fresho-cucumber-english-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,04/05/2022 11:56,Bigbasket
79,40242452,"Coconut Flower - Medium, Rich In Fibre, Helps Manage Blood Sugar Levels",52,1,pc,https://www.bigbasket.com/pd/40242452/fresho-coconut-flower-medium-rich-in-fibre-helps-manage-blood-sugar-levels-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,05/05/2022 11:56,Bigbasket
80,40242455,Palmyra Sprouts - Rich In Fibre & Nutrients,59,1,Bunch,https://www.bigbasket.com/pd/40242455/fresho-palmyra-sprouts-rich-in-fibre-nutrients-1-bunch/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,06/05/2022 11:56,Bigbasket
81,10000024,Baby Potato,100,500,g,https://www.bigbasket.com/pd/10000024/fresho-baby-potato-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,07/05/2022 11:56,Bigbasket
82,20000745,Bottle Gourd,13,1,pc,https://www.bigbasket.com/pd/20000745/fresho-bottle-gourd-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,08/05/2022 11:56,Bigbasket
83,10000382,Carrot - Red,86,500,g,https://www.bigbasket.com/pd/10000382/fresho-carrot-red-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,09/05/2022 11:56,Bigbasket
84,10000162,Pumpkin - Green,45,1,kg,https://www.bigbasket.com/pd/10000162/fresho-pumpkin-green-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,10/05/2022 11:56,Bigbasket
85,10000039,Beans - Cluster (Grade A)/Kothavarangai,83.12,1,kg,https://www.bigbasket.com/pd/10000039/fresho-beans-cluster-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,11/05/2022 11:56,Bigbasket
86,10000133,Lettuce - Iceberg,22,1,pc,https://www.bigbasket.com/pd/10000133/fresho-lettuce-iceberg-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,12/05/2022 11:56,Bigbasket
87,40023472,Onion - Organically Grown,40,1,kg,https://www.bigbasket.com/pd/40023472/fresho-onion-organically-grown-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,13/05/2022 11:56,Bigbasket
88,10000010,Ash Gourd,35,1,kg,https://www.bigbasket.com/pd/10000010/fresho-ash-gourd-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,14/05/2022 11:56,Bigbasket
89,60000758,Pidi Karanai,40,500,g,https://www.bigbasket.com/pd/60000758/fresho-pidi-karanai-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,15/05/2022 11:56,Bigbasket
90,10000580,Beans - Avare/Mochai,66,500,g,https://www.bigbasket.com/pd/10000580/fresho-beans-avare-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,16/05/2022 11:56,Bigbasket
91,40022638,"Tomato - Local, Organically Grown",21.38,500,g,https://www.bigbasket.com/pd/40022638/fresho-tomato-local-organically-grown-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,17/05/2022 11:56,Bigbasket
92,10000596,Lettuce - Green,6,70,to,https://www.bigbasket.com/pd/10000596/fresho-lettuce-green-70-to-100-gm-bunch/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,18/05/2022 11:56,Bigbasket
93,40021628,Ooty Potato - Medium,55,1,kg,https://www.bigbasket.com/pd/40021628/fresho-ooty-potato-medium-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,19/05/2022 11:56,Bigbasket
94,40005819,Sambar Onion - Peeled (Small Onion),375,200,g,https://www.bigbasket.com/pd/40005819/fresho-sambar-onion-peeled-small-onion-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,20/05/2022 11:56,Bigbasket
95,40050087,Pumpkin Green - Cut,88,500,g,https://www.bigbasket.com/pd/40050087/fresho-pumpkin-green-cut-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,21/05/2022 11:56,Bigbasket
96,10000355,Sprouts - Mixed Gram,140,200,g,https://www.bigbasket.com/pd/10000355/fresho-sprouts-mixed-gram-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,22/05/2022 11:56,Bigbasket
97,10000171,Cabbage - Red,80,500,g,https://www.bigbasket.com/pd/10000171/fresho-cabbage-red-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,23/05/2022 11:56,Bigbasket
98,40004374,Turmeric - Fresh,60,250,g,https://www.bigbasket.com/pd/40004374/fresho-turmeric-fresh-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,24/05/2022 11:56,Bigbasket
99,10000356,Sprouts - Moong Green,140,200,g,https://www.bigbasket.com/pd/10000356/fresho-sprouts-moong-green-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,25/05/2022 11:56,Bigbasket
100,1209661,Methi 250 g + Coriander Leaves 100 g + Palak 250 g + Curry Leaves 100 g,46.25,1,pc,https://www.bigbasket.com/pd/1209661/fresho-methi-250-g-coriander-leaves-100-g-palak-250-g-curry-leaves-100-g-combo/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,26/05/2022 11:56,Bigbasket
101,20000981,Spring Onion - With roots,240,100,g,https://www.bigbasket.com/pd/20000981/fresho-spring-onion-with-roots-100-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,27/05/2022 11:56,Bigbasket
102,40005848,Yam - Sliced,125,200,g,https://www.bigbasket.com/pd/40005848/fresho-yam-sliced-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,28/05/2022 11:56,Bigbasket
103,40224096,Cucumber - Mangalore,22,1,pc,https://www.bigbasket.com/pd/40224096/fresho-cucumber-mangalore-1-pc-approx-500-1000-gm/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,29/05/2022 11:56,Bigbasket
104,10000275,Beans - Cowpea,46,500,g,https://www.bigbasket.com/pd/10000275/fresho-beans-cowpea-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,30/05/2022 11:56,Bigbasket
105,10000020,Baby Corn - Unpeeled,48,500,g,https://www.bigbasket.com/pd/10000020/fresho-baby-corn-unpeeled-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,31/05/2022 11:56,Bigbasket
106,40022635,Beetroot - Organically Grown,70,500,g,https://www.bigbasket.com/pd/40022635/fresho-beetroot-organically-grown-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,01/06/2022 11:56,Bigbasket
107,10000001,"Amaranthus - Green Cleaned, without roots",44,250,g,https://www.bigbasket.com/pd/10000001/fresho-amaranthus-green-cleaned-without-roots-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,02/06/2022 11:56,Bigbasket
108,40201311,Siru Keerai,44,250,g,https://www.bigbasket.com/pd/40201311/fresho-siru-keerai-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,03/06/2022 11:56,Bigbasket
109,40050086,Ash Gourd - Cut,96,250,g,https://www.bigbasket.com/pd/40050086/fresho-ash-gourd-cut-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,04/06/2022 11:56,Bigbasket
110,10000278,Knol Khol,24,500,g,https://www.bigbasket.com/pd/10000278/fresho-knol-khol-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,05/06/2022 11:56,Bigbasket
111,10000357,Sprouts - Channa Brown,120,200,g,https://www.bigbasket.com/pd/10000357/fresho-sprouts-channa-brown-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,06/06/2022 11:56,Bigbasket
112,40005821,Banana Stem - Diced,135,200,g,https://www.bigbasket.com/pd/40005821/fresho-banana-stem-diced-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,07/06/2022 11:56,Bigbasket
113,20000753,"Gongura Leaves/Pulicha - Cleaned, without roots",48,250,g,https://www.bigbasket.com/pd/20000753/fresho-gongura-leavespulicha-cleaned-without-roots-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,08/06/2022 11:56,Bigbasket
114,50000491,Cucumber - Organically Grown,21,1,kg,https://www.bigbasket.com/pd/50000491/fresho-cucumber-organically-grown-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,09/06/2022 11:56,Bigbasket
115,40005817,Green Peas - Peeled,270,200,g,https://www.bigbasket.com/pd/40005817/fresho-green-peas-peeled-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,10/06/2022 11:56,Bigbasket
116,40004345,Lettuce - Red,18,70,to,https://www.bigbasket.com/pd/40004345/fresho-lettuce-red-70-to-100-gm-bunch/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,11/06/2022 11:56,Bigbasket
117,40010013,Carrot Strips and Beans Strip,135,200,g,https://www.bigbasket.com/pd/40010013/fresho-carrot-strips-and-beans-strip-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,12/06/2022 11:56,Bigbasket
118,10000198,Cherry Tomato/Chinna Thakkali,400,250,g,https://www.bigbasket.com/pd/10000198/fresho-tomato-cherry-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,13/06/2022 11:56,Bigbasket
119,10000157,Pak Choi,80,250,g,https://www.bigbasket.com/pd/10000157/fresho-pak-choi-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,14/06/2022 11:56,Bigbasket
120,40036723,Banana Flower - Organically Grown,22,1,pc,https://www.bigbasket.com/pd/40036723/fresho-banana-flower-organically-grown-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Groceries,Fruits & Vegetables,Fresh Vegetables,15/06/2022 11:56,Bigbasket
